ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
939134,34,2022,12,29,13,29,31,1,0,0
939203,48,2022,12,29,17,7,33,1,0,0
939254,57,2022,12,29,19,23,30,0,1,0
939174,22,2022,12,29,15,42,2,1,0,0
939255,24,2022,12,29,19,26,27,1,0,0
939182,20,2022,12,29,16,8,28,0,1,0
939230,23,2022,12,29,18,20,40,0,1,0
939256,51,2022,12,29,19,27,5,1,0,0
939263,25,2022,12,29,19,42,10,1,0,0
939102,34,2022,12,29,11,45,47,0,1,0
939058,28,2022,12,29,10,12,45,0,1,0
939171,32,2022,12,29,15,30,27,1,0,0
939279,38,2022,12,29,20,25,20,0,1,0
939041,32,2022,12,29,8,10,29,0,1,0
939083,27,2022,12,29,10,52,57,1,0,0
939266,44,2022,12,29,19,47,49,1,0,0
939039,50,2022,12,29,7,34,19,1,0,0
939179,25,2022,12,29,15,58,52,0,1,0
939055,53,2022,12,29,9,55,37,1,0,0
939207,59,2022,12,29,17,20,43,0,1,0
939291,23,2022,12,29,21,35,52,0,0,1
939300,27,2022,12,29,22,27,0,0,1,0
939276,24,2022,12,29,20,6,35,1,0,0
939167,30,2022,12,29,15,25,42,1,0,0
939051,39,2022,12,29,9,27,2,1,0,0
939231,21,2022,12,29,18,22,28,0,1,0
939217,28,2022,12,29,17,33,36,1,0,0
939150,26,2022,12,29,14,28,19,0,1,0
939222,18,2022,12,29,17,48,38,0,1,0
939301,27,2022,12,29,22,37,29,1,0,0
939186,59,2022,12,29,16,17,40,0,1,0
939292,43,2022,12,29,21,38,43,0,1,0
939141,20,2022,12,29,13,48,21,1,0,0
939028,19,2022,12,29,2,34,57,1,0,0
939298,20,2022,12,29,22,24,10,1,0,0
939271,30,2022,12,29,19,54,53,1,0,0
939237,22,2022,12,29,18,31,53,0,1,0
939120,23,2022,12,29,12,44,56,0,1,0
939056,23,2022,12,29,10,10,58,0,1,0
939053,64,2022,12,29,9,41,55,1,0,0
939177,22,2022,12,29,15,53,39,0,1,0
939241,21,2022,12,29,18,44,11,0,1,0
939124,31,2022,12,29,12,59,43,0,1,0
939059,29,2022,12,29,10,20,21,0,1,0
939257,27,2022,12,29,19,28,58,0,1,0
939025,42,2022,12,29,1,59,37,1,0,0
939290,20,2022,12,29,21,11,2,0,1,0
939307,27,2022,12,29,23,5,34,0,1,0
939088,19,2022,12,29,11,10,1,1,0,0
939262,20,2022,12,29,19,41,42,1,0,0
939026,42,2022,12,29,2,7,40,0,1,0
939212,22,2022,12,29,17,28,28,0,1,0
939244,21,2022,12,29,18,53,41,0,1,0
939249,27,2022,12,29,19,8,48,0,1,0
939201,29,2022,12,29,16,48,58,0,1,0
939092,32,2022,12,29,11,23,50,1,0,0
939138,27,2022,12,29,13,46,20,0,0,1
939040,53,2022,12,29,8,0,14,1,0,0
939306,47,2022,12,29,22,47,25,0,1,0
939309,45,2022,12,29,23,23,49,0,0,1
939287,37,2022,12,29,20,45,7,1,0,0
939099,39,2022,12,29,11,43,51,0,1,0
939265,20,2022,12,29,19,47,46,0,1,0
939036,23,2022,12,29,6,5,43,0,1,0
939049,35,2022,12,29,9,3,0,0,0,1
939094,38,2022,12,29,11,35,0,0,1,0
939034,30,2022,12,29,4,53,58,0,1,0
939190,22,2022,12,29,16,28,23,1,0,0
939302,35,2022,12,29,22,37,42,0,1,0
939223,18,2022,12,29,17,51,58,1,0,0
939311,35,2022,12,29,23,28,58,0,1,0
939112,51,2022,12,29,12,11,55,0,1,0
939113,41,2022,12,29,12,14,4,0,1,0
939173,21,2022,12,29,15,34,48,0,1,0
939211,24,2022,12,29,17,28,18,0,1,0
939107,20,2022,12,29,12,0,50,1,0,0
939192,25,2022,12,29,16,34,48,0,1,0
939158,34,2022,12,29,14,55,34,0,1,0
939082,30,2022,12,29,10,51,49,0,0,1
939123,37,2022,12,29,12,58,57,0,0,1
939228,18,2022,12,29,18,13,15,0,1,0
939229,56,2022,12,29,18,14,59,0,1,0
939090,28,2022,12,29,11,18,43,1,0,0
939145,27,2022,12,29,14,15,43,1,0,0
939185,28,2022,12,29,16,14,23,0,1,0
939097,36,2022,12,29,11,40,7,1,0,0
939020,19,2022,12,29,0,55,16,0,1,0
939268,35,2022,12,29,19,51,20,0,1,0
939235,23,2022,12,29,18,27,20,1,0,0
939085,20,2022,12,29,11,3,21,0,1,0
939205,32,2022,12,29,17,12,3,1,0,0
939046,51,2022,12,29,8,37,16,0,0,1
939126,37,2022,12,29,13,0,44,0,0,1
939280,40,2022,12,29,20,26,43,1,0,0
939210,19,2022,12,29,17,24,22,1,0,0
939313,27,2022,12,29,23,46,51,0,1,0
939282,34,2022,12,29,20,29,28,0,1,0
939204,25,2022,12,29,17,8,47,0,1,0
939014,19,2022,12,29,0,18,37,0,1,0
